"iso3c","year","measles_cases","population","MCV1_coverage","MCV2_coverage"
"SYR","1996",2060,14708879,85,NA
"SYR","1995",1362,14313450,85,NA
"SYR","1994",1334,13922626,86,NA
"SYR","1993",2300,13537060,86,NA
"SYR","1992",374,13156406,84,NA
"SYR","1991",359,12782281,84,NA
"SYR","1990",535,12408996,87,NA
"SYR","1989",729,12034097,86,NA
"SYR","1988",58,11657772,52,NA
"SYR","1987",292,11281107,37,NA
"SYR","1986",2154,10907619,64,NA
"SYR","1985",425,10540926,27,NA
"SYR","1984",1405,10183138,23,NA
"SYR","1983",879,9835461,19,NA
"SYR","1982",800,9510754,22,NA
"SYR","1981",1729,9203635,14,NA
"SYR","1980",1478,8898954,13,NA
"TJK","2023",294,10143543,NA,NA
"TJK","2022",454,9952787,98,97
"TJK","2021",10,9750064,97,96
"TJK","2020",NA,9543207,98,97
"TJK","2019",7,9337003,98,97
"TJK","2018",0,9128132,98,97
"TJK","2017",654,8925525,98,98
"TJK","2016",52,8725318,97,97
"TJK","2015",3,8524063,97,94
"TJK","2014",0,8326348,98,98
"TJK","2013",1,8136610,92,92
"TJK","2012",16,7956382,94,97
"TJK","2011",1,7784819,98,96
"TJK","2010",0,7621779,94,95
"TJK","2009",0,7468596,89,93
"TJK","2008",0,7324627,86,87
"TJK","2007",2,7188391,85,90
"TJK","2006",3,7057417,82,96
"TJK","2005",NA,6929145,85,92
"TJK","2004",4,6801204,92,98
"TJK","2003",2144,6672492,91,94
"TJK","2002",927,6541755,89,93
"TJK","2001",38,6408810,88,72
"TJK","2000",192,6272998,88,59
"TJK","1999",177,6189565,79,NA
"TJK","1998",3070,6156805,83,NA
"TJK","1997",3882,6117069,84,NA
"TJK","1996",42,6035600,79,NA
"TJK","1995",56,5916173,70,NA
"TJK","1994",531,5803993,73,NA
"TJK","1993",5045,5717806,81,NA
"TJK","1992",2439,5656208,68,NA
"TJK","1991",1241,5556306,NA,NA
"TJK","1990",6897,5417860,NA,NA
"TJK","1989",NA,5264332,NA,NA
"TJK","1988",NA,5100020,NA,NA
"TJK","1987",NA,4946293,NA,NA
"TJK","1986",NA,4798281,NA,NA
"TJK","1985",NA,4660598,NA,NA
"TJK","1984",NA,4529501,NA,NA
"TJK","1983",NA,4401502,NA,NA
"TJK","1982",NA,4278908,NA,NA
"TJK","1981",NA,4160745,NA,NA
"TJK","1980",NA,4045965,NA,NA
"THA","2023",64,71801279,NA,NA
"THA","2022",64,71697030,96,87
"THA","2021",NA,71601103,96,87
"THA","2020",NA,71475664,96,87
"THA","2019",5412,71307763,96,87
"THA","2018",6035,71127802,96,87
"THA","2017",1946,70898202,99,95
"THA","2016",652,70607037,99,95
"THA","2015",154,70294397,99,95
"THA","2014",NA,69960943,99,94
"THA","2013",2641,69578602,99,94
"THA","2012",5197,69157023,98,91
"THA","2011",3156,68712846,98,91
"THA","2010",2583,68270489,98,91
"THA","2009",6071,67813654,98,91
"THA","2008",7790,67328239,98,91
"THA","2007",3893,66826754,96,94
"THA","2006",3588,66319525,96,94
"THA","2005",3526,65821360,96,95
"THA","2004",4165,65311166,96,95
"THA","2003",4519,64776956,96,92
"THA","2002",10315,64222580,94,89
"THA","2001",7319,63649892,94,86
"THA","2000",4074,63066603,94,99
"THA","1999",3167,62442651,96,NA
"THA","1998",13734,61745217,96,NA
"THA","1997",15122,60989108,93,NA
"THA","1996",5757,60211096,92,NA
"THA","1995",11112,59424834,91,NA
"THA","1994",38659,58610010,86,NA
"THA","1993",17851,57776082,80,NA
"THA","1992",7892,56939020,74,NA
"THA","1991",26709,56099865,79,NA
"THA","1990",29244,55228410,80,NA
"THA","1989",14862,54324004,66,NA
"THA","1988",36092,53410965,63,NA
"THA","1987",42172,52479181,52,NA
"THA","1986",19545,51542094,45,NA
"THA","1985",32156,50594940,26,NA
"THA","1984",47205,49636724,5,NA
"THA","1983",34713,48670565,NA,NA
"THA","1982",27691,47700340,NA,NA
"THA","1981",24298,46727292,NA,NA
"THA","1980",16795,45737753,NA,NA
"TLS","2023",7,1360596,NA,NA
"TLS","2022",8,1341296,79,78
"TLS","2021",NA,1320942,79,78
"TLS","2020",2,1299995,79,78
"TLS","2019",22,1280438,85,80
"TLS","2018",0,1261845,77,54
"TLS","2017",0,1243235,77,57
"TLS","2016",2,1224562,73,30
"TLS","2015",43,1205813,70,NA
"TLS","2014",47,1184830,74,NA
"TLS","2013",4,1161555,70,NA
"TLS","2012",16,1137676,73,NA
"TLS","2011",763,1112976,62,NA
"TLS","2010",50,1088486,66,NA
"TLS","2009",10,1065540,70,NA
"TLS","2008",0,1043076,73,NA
"TLS","2007",0,1019362,63,NA
"TLS","2006",90,994564,61,NA
"TLS","2005",203,969313,48,NA
"TLS","2004",41,945989,55,NA
"TLS","2003",94,926721,55,NA
"TLS","2002",0,909639,56,NA
"TLS","2001",NA,893001,NA,NA
"TLS","2000",NA,878360,NA,NA
"TLS","1999",NA,866649,NA,NA
"TLS","1998",NA,855409,NA,NA
"TLS","1997",NA,843341,NA,NA
"TLS","1996",NA,831269,NA,NA
"TLS","1995",NA,819226,NA,NA
"TLS","1994",NA,807115,NA,NA
"TLS","1993",NA,795179,NA,NA
"TLS","1992",NA,783705,NA,NA
"TLS","1991",NA,772655,NA,NA
"TLS","1990",NA,758106,NA,NA
"TLS","1989",NA,739735,NA,NA
"TLS","1988",NA,722690,NA,NA
"TLS","1987",NA,707762,NA,NA
"TLS","1986",NA,694250,NA,NA
"TLS","1985",NA,682109,NA,NA
"TLS","1984",NA,671373,NA,NA
"TLS","1983",NA,662412,NA,NA
"TLS","1982",NA,655112,NA,NA
"TLS","1981",NA,649250,NA,NA
"TLS","1980",NA,642224,NA,NA
"TGO","2023",686,9053799,NA,NA
"TGO","2022",722,8848699,71,57
"TGO","2021",82,8644829,70,50
"TGO","2020",91,8442580,69,46
"TGO","2019",69,8243094,75,53
"TGO","2018",38,8046679,71,NA
"TGO","2017",46,7852795,77,NA
"TGO","2016",15,7661354,73,NA
"TGO","2015",20,7473229,75,NA
"TGO","2014",577,7288383,77,NA
"TGO","2013",564,7106229,72,NA
"TGO","2012",238,6926635,72,NA
"TGO","2011",187,6748672,72,NA
"TGO","2010",120,6571855,68,NA
"TGO","2009",425,6398624,66,NA
"TGO","2008",187,6222482,63,NA
"TGO","2007",8,6047537,71,NA
"TGO","2006",26,5874240,78,NA
"TGO","2005",38,5711597,70,NA
"TGO","2004",61,5565218,70,NA
"TGO","2003",295,5421001,68,NA
"TGO","2002",363,5281538,48,NA
"TGO","2001",1833,5145426,40,NA
"TGO","2000",3578,5008035,58,NA
"TGO","1999",2540,4867941,57,NA
"TGO","1998",3771,4728297,40,NA
"TGO","1997",450,4592550,43,NA
"TGO","1996",223,4445883,48,NA
"TGO","1995",6144,4279566,53,NA
"TGO","1994",7298,4092612,57,NA
"TGO","1993",4017,4078392,60,NA
"TGO","1992",6959,4106219,64,NA
"TGO","1991",9934,3990215,69,NA
"TGO","1990",4548,3875947,73,NA
"TGO","1989",3499,3763657,78,NA
"TGO","1988",17577,3653420,62,NA
"TGO","1987",10111,3544927,74,NA
"TGO","1986",13119,3439370,43,NA
"TGO","1985",25729,3336508,27,NA
"TGO","1984",25869,3232244,11,NA
"TGO","1983",19403,3126635,NA,NA
"TGO","1982",21925,3023343,NA,NA
"TGO","1981",19043,2925865,NA,NA
"TGO","1980",33960,2838110,NA,NA
"TKL","2023",NA,NA,NA,NA
"TKL","2022",NA,NA,NA,NA
"TKL","2021",NA,NA,NA,NA
"TKL","2020",NA,NA,NA,NA
"TKL","2019",0,NA,NA,NA
"TKL","2018",0,NA,NA,NA
"TKL","2017",5,NA,NA,NA
"TKL","2016",NA,NA,NA,NA
"TKL","2015",NA,NA,NA,NA
"TKL","2014",NA,NA,NA,NA
"TKL","2013",NA,NA,NA,NA
"TKL","2012",NA,NA,NA,NA
"TKL","2011",0,NA,NA,NA
"TKL","2010",0,NA,NA,NA
"TKL","2009",0,NA,NA,NA
"TKL","2008",NA,NA,NA,NA
"TKL","2007",NA,NA,NA,NA
"TKL","2006",NA,NA,NA,NA
"TKL","2005",0,NA,NA,NA
"TKL","2004",0,NA,NA,NA
"TKL","2003",0,NA,NA,NA
"TKL","2002",NA,NA,NA,NA
"TKL","2001",0,NA,NA,NA
"TKL","2000",0,NA,NA,NA
"TKL","1999",0,NA,NA,NA
"TKL","1998",0,NA,NA,NA
"TKL","1997",0,NA,NA,NA
"TKL","1996",0,NA,NA,NA
"TKL","1995",0,NA,NA,NA
"TKL","1994",NA,NA,NA,NA
"TKL","1993",0,NA,NA,NA
"TKL","1992",0,NA,NA,NA
"TKL","1991",0,NA,NA,NA
"TKL","1990",0,NA,NA,NA
"TKL","1989",0,NA,NA,NA
"TKL","1988",0,NA,NA,NA
"TKL","1987",0,NA,NA,NA
"TKL","1986",1,NA,NA,NA
"TKL","1985",41,NA,NA,NA
"TKL","1984",0,NA,NA,NA
"TKL","1983",1,NA,NA,NA
"TKL","1982",0,NA,NA,NA
"TKL","1981",0,NA,NA,NA
"TKL","1980",0,NA,NA,NA
"TON","2023",12,107773,NA,NA
"TON","2022",NA,106858,99,99
"TON","2021",NA,106017,99,99
"TON","2020",NA,105254,99,99
"TON","2019",659,104951,99,99
"TON","2018",0,105150,99,99
"TON","2017",0,105415,99,99
"TON","2016",0,105707,98,99
"TON","2015",NA,106122,99,99
"TON","2014",NA,106626,99,92
"TON","2013",0,107089,99,99
"TON","2012",0,107502,95,95
"TON","2011",0,107611,99,99
"TON","2010",0,107383,99,98
"TON","2009",0,107144,99,98
"TON","2008",0,106932,99,98
"TON","2007",0,106638,99,99
"TON","2006",0,106190,99,99
"TON","2005",0,105633,99,98
"TON","2004",0,105036,99,99
"TON","2003",0,104410,99,96
"TON","2002",0,103804,90,NA
"TON","2001",4,103210,93,NA
"TON","2000",0,102603,95,NA
"TON","1999",6,101982,97,NA
"TON","1998",36,101343,96,NA
"TON","1997",1081,100658,97,NA
"TON","1996",0,100195,95,NA
"TON","1995",0,99977,94,NA
"TON","1994",NA,99731,86,NA
"TON","1993",0,99492,87,NA
"TON","1992",10,99260,87,NA
"TON","1991",18,99010,90,NA
"TON","1990",65,98727,86,NA
"TON","1989",25,98379,84,NA
"TON","1988",0,97939,81,NA
"TON","1987",0,97392,88,NA
"TON","1986",233,97078,37,NA
"TON","1985",412,97055,81,NA
"TON","1984",5,97022,43,NA
"TON","1983",36,96981,67,NA
"TON","1982",19,96931,44,NA
"TON","1981",187,96846,9,NA
"TON","1980",2336,96708,NA,NA
"TTO","2023",0,1534937,NA,NA
"TTO","2022",NA,1531044,92,92
"TTO","2021",0,1525663,93,88
"TTO","2020",0,1518147,91,90
"TTO","2019",0,1519955,99,92
"TTO","2018",0,1504709,90,92
"TTO","2017",0,1478607,93,90
"TTO","2016",0,1469330,86,65
"TTO","2015",0,1460177,89,79
"TTO","2014",0,1450661,96,93
"TTO","2013",0,1440729,91,86
"TTO","2012",0,1430377,85,85
"TTO","2011",0,1420020,92,83
"TTO","2010",0,1410296,92,82
"TTO","2009",0,1401191,94,80
"TTO","2008",0,1392803,91,81
"TTO","2007",0,1384861,91,87
"TTO","2006",0,1376919,89,78
"TTO","2005",0,1369075,93,84
"TTO","2004",0,1361172,95,78
"TTO","2003",0,1353548,88,73
"TTO","2002",0,1345964,87,77
"TTO","2001",0,1338567,91,80
"TTO","2000",0,1332203,90,NA
"TTO","1999",0,1327063,88,NA
"TTO","1998",0,1322572,90,NA
"TTO","1997",1,1318171,88,NA
"TTO","1996",0,1313434,88,NA
"TTO","1995",0,1307822,84,NA
"TTO","1994",0,1301393,86,NA
"TTO","1993",0,1293974,87,NA
"TTO","1992",0,1285502,83,NA
"TTO","1991",141,1276224,93,NA
"TTO","1990",511,1266518,70,NA
"TTO","1989",2170,1256210,59,NA
"TTO","1988",388,1244633,72,NA
"TTO","1987",441,1231442,68,NA
"TTO","1986",2660,1216370,42,NA
"TTO","1985",3549,1199785,32,NA
"TTO","1984",3556,1184747,10,NA
"TTO","1983",2392,1171273,NA,NA
"TTO","1982",1284,1157140,NA,NA
"TTO","1981",3601,1142695,NA,NA
"TTO","1980",384,1127852,NA,NA
"TUN","2023",10,12458223,NA,NA
"TUN","2022",11,12356117,95,98
"TUN","2021",7,12262946,95,98
"TUN","2020",20,12161723,98,96
"TUN","2019",4669,12049314,98,97
"TUN","2018",13,11933041,96,99
"TUN","2017",5,11811443,98,97
"TUN","2016",7,11685667,96,97
"TUN","2015",16,11557779,98,98
"TUN","2014",15,11428948,98,95
"TUN","2013",16,11300284,94,98
"TUN","2012",48,11174383,96,96
"TUN","2011",11,11032528,96,96
"TUN","2010",1,10895063,97,98
"TUN","2009",1,10784504,98,97
"TUN","2008",2,10680380,98,99
"TUN","2007",4,10580395,98,98
"TUN","2006",3,10483558,98,98
"TUN","2005",15,10388344,96,99
"TUN","2004",1,10292225,95,99
"TUN","2003",22,10193798,90,99
"TUN","2002",98,10094561,94,98
"TUN","2001",231,9995123,92,99
"TUN","2000",47,9893316,95,98
"TUN","1999",101,9788067,90,NA
"TUN","1998",123,9677148,94,NA
"TUN","1997",371,9557948,92,NA
"TUN","1996",533,9430550,92,NA
"TUN","1995",676,9294102,91,NA
"TUN","1994",597,9143141,91,NA
"TUN","1993",1413,8977173,92,NA
"TUN","1992",11872,8802540,94,NA
"TUN","1991",1250,8622853,94,NA
"TUN","1990",547,8440023,93,NA
"TUN","1989",1147,8256396,93,NA
"TUN","1988",288,8068788,87,NA
"TUN","1987",573,7874302,81,NA
"TUN","1986",3740,7675499,67,NA
"TUN","1985",4766,7476092,65,NA
"TUN","1984",2481,7279157,55,NA
"TUN","1983",1464,7091270,42,NA
"TUN","1982",1828,6914963,43,NA
"TUN","1981",3007,6744050,NA,NA
"TUN","1980",225,6578156,NA,NA
"TKM","2023",0,6516100,NA,NA
"TKM","2022",0,6430770,98,99
"TKM","2021",0,6341855,97,98
"TKM","2020",NA,6250438,98,99
"TKM","2019",0,6158420,99,99
"TKM","2018",0,6065066,99,99
"TKM","2017",0,5968383,99,99
"TKM","2016",0,5868561,99,99
"TKM","2015",0,5766431,99,99
"TKM","2014",0,5663152,99,99
"TKM","2013",0,5560095,99,99
"TKM","2012",0,5458682,99,99
"TKM","2011",0,5360811,99,99
"TKM","2010",0,5267970,99,99
"TKM","2009",0,5180957,99,99
"TKM","2008",0,5100083,99,99
"TKM","2007",59,5024894,99,98
"TKM","2006",48,4954029,99,99
"TKM","2005",0,4885775,99,98
"TKM","2004",1,4819792,97,90
"TKM","2003",1,4758988,97,89
"TKM","2002",11,4698968,88,87
"TKM","2001",9,4635094,98,94
"TKM","2000",113,4569132,96,92
"TKM","1999",452,4501079,97,NA
"TKM","1998",1035,4431517,99,NA
"TKM","1997",377,4363672,99,NA
"TKM","1996",96,4301093,98,NA
"TKM","1995",393,4226623,92,NA
"TKM","1994",2613,4133037,90,NA
"TKM","1993",2486,4031698,84,NA
"TKM","1992",692,3926369,76,NA
"TKM","1991",1346,3821782,NA,NA
"TKM","1990",2806,3720278,NA,NA
"TKM","1989",NA,3621303,NA,NA
"TKM","1988",NA,3525110,NA,NA
"TKM","1987",NA,3430501,NA,NA
"TKM","1986",NA,3336773,NA,NA
"TKM","1985",NA,3246887,NA,NA
"TKM","1984",NA,3162165,NA,NA
"TKM","1983",NA,3082202,NA,NA
"TKM","1982",NA,3005972,NA,NA
"TKM","1981",NA,2932934,NA,NA
"TKM","1980",NA,2862903,NA,NA
"TCA","2023",0,46062,NA,NA
"TCA","2022",0,45703,NA,NA
"TCA","2021",0,45114,NA,NA
"TCA","2020",0,44276,NA,NA
"TCA","2019",0,43080,NA,NA
"TCA","2018",0,41487,NA,NA
"TCA","2017",0,39844,NA,NA
"TCA","2016",NA,38246,NA,NA
"TCA","2015",NA,36538,NA,NA
"TCA","2014",NA,34985,NA,NA
"TCA","2013",NA,33594,NA,NA
"TCA","2012",NA,32081,NA,NA
"TCA","2011",NA,30816,NA,NA
"TCA","2010",NA,29726,NA,NA
"TCA","2009",NA,28581,NA,NA
"TCA","2008",NA,27422,NA,NA
"TCA","2007",NA,26268,NA,NA
"TCA","2006",NA,25128,NA,NA
"TCA","2005",NA,23995,NA,NA
"TCA","2004",NA,22869,NA,NA
"TCA","2003",0,21739,NA,NA
"TCA","2002",0,20598,NA,NA
"TCA","2001",0,19578,NA,NA
"TCA","2000",0,18744,NA,NA
"TCA","1999",0,17984,NA,NA
"TCA","1998",0,17239,NA,NA
"TCA","1997",0,16515,NA,NA
"TCA","1996",0,15806,NA,NA
"TCA","1995",4,15101,NA,NA
"TCA","1994",0,14402,NA,NA
"TCA","1993",0,13704,NA,NA
"TCA","1992",0,13014,NA,NA
"TCA","1991",8,12329,NA,NA
"TCA","1990",2,11709,NA,NA
"TCA","1989",0,11227,NA,NA
"TCA","1988",0,10816,NA,NA
"TCA","1987",0,10400,NA,NA
"TCA","1986",0,9986,NA,NA
"TCA","1985",2,9577,NA,NA
"TCA","1984",6,9166,NA,NA
"TCA","1983",100,8758,NA,NA
"TCA","1982",3,8355,NA,NA
"TCA","1981",16,7957,NA,NA
"TCA","1980",4,7598,NA,NA
"TUV","2023",NA,11396,NA,NA
"TUV","2022",NA,11312,90,89
"TUV","2021",NA,11204,93,84
"TUV","2020",NA,11069,93,85
"TUV","2019",0,10956,96,92
"TUV","2018",NA,10865,88,81
"TUV","2017",NA,10828,95,94
"TUV","2016",NA,10852,96,92
"TUV","2015",NA,10877,94,86
"TUV","2014",NA,10899,94,91
"TUV","2013",NA,10918,96,84
"TUV","2012",0,10854,98,93
"TUV","2011",0,10700,98,90
"TUV","2010",0,10550,85,87
"TUV","2009",0,10408,90,84
"TUV","2008",0,10272,93,82
"TUV","2007",0,10149,95,74
"TUV","2006",0,10030,84,83
"TUV","2005",0,9912,62,86
"TUV","2004",0,9791,97,90
"TUV","2003",0,9668,95,93
"TUV","2002",0,9609,99,97
"TUV","2001",0,9621,99,99
"TUV","2000",NA,9638,81,NA
"TUV","1999",0,9640,94,NA
"TUV","1998",NA,9634,96,NA
"TUV","1997",14,9630,99,NA
"TUV","1996",51,9611,94,NA
"TUV","1995",1,9585,94,NA
"TUV","1994",0,9559,79,NA
"TUV","1993",0,9517,64,NA
"TUV","1992",1,9466,66,NA
"TUV","1991",0,9354,63,NA
"TUV","1990",NA,9182,95,NA
"TUV","1989",0,9017,79,NA
"TUV","1988",0,8844,90,NA
"TUV","1987",284,8665,65,NA
"TUV","1986",0,8496,65,NA
"TUV","1985",0,8329,92,NA
"TUV","1984",2,8197,71,NA
"TUV","1983",0,8099,65,NA
"TUV","1982",20,7993,NA,NA
"TUV","1981",3,7874,NA,NA
"TUV","1980",509,7731,NA,NA
"TUR","2023",NA,85326000,NA,NA
"TUR","2022",103,84979913,95,94
"TUR","2021",NA,84147318,96,93
"TUR","2020",NA,83384680,95,93
"TUR","2019",2904,82579440,97,88
"TUR","2018",716,81407204,96,87
"TUR","2017",84,80312698,96,86
"TUR","2016",9,79277962,98,85
"TUR","2015",342,78218479,97,86
"TUR","2014",565,77181884,94,88
"TUR","2013",7405,76147624,98,98
"TUR","2012",349,75175827,96,85
"TUR","2011",111,74223629,98,86
"TUR","2010",7,73142150,97,91
"TUR","2009",4,72039206,97,88
"TUR","2008",0,71051678,97,92
"TUR","2007",3,70158112,96,94
"TUR","2006",34,69601333,98,84
"TUR","2005",6200,68704715,91,98
"TUR","2004",8927,67785075,81,97
"TUR","2003",5844,66867327,75,97
"TUR","2002",7823,65988663,83,83
"TUR","2001",30509,65072018,91,91
"TUR","2000",16244,64113547,87,NA
"TUR","1999",16329,63185615,82,NA
"TUR","1998",27120,62242204,81,NA
"TUR","1997",22795,61277426,79,NA
"TUR","1996",27171,60293786,72,NA
"TUR","1995",13544,59305490,65,NA
"TUR","1994",23733,58310245,76,NA
"TUR","1993",34285,57296008,72,NA
"TUR","1992",24626,56302037,78,NA
"TUR","1991",22521,55321172,73,NA
"TUR","1990",11372,54324142,78,NA
"TUR","1989",19273,53305234,71,NA
"TUR","1988",9279,52275890,82,NA
"TUR","1987",2194,51250152,67,NA
"TUR","1986",2267,50223885,64,NA
"TUR","1985",14695,49175673,61,NA
"TUR","1984",30666,48106764,62,NA
"TUR","1983",31515,47026425,63,NA
"TUR","1982",8778,45949991,64,NA
"TUR","1981",26547,44981877,52,NA
"TUR","1980",8618,44089069,27,NA
"UGA","2023",399,48582334,NA,NA
"UGA","2022",52,47249585,90,49
"UGA","2021",606,45853778,90,NA
"UGA","2020",314,44404611,89,NA
"UGA","2019",920,42949080,87,NA
"UGA","2018",2627,41515395,86,NA
"UGA","2017",1021,40127085,83,NA
"UGA","2016",139,38748299,79,NA
"UGA","2015",478,37477356,79,NA
"UGA","2014",314,36336539,85,NA
"UGA","2013",7878,35273570,83,NA
"UGA","2012",2027,34273295,80,NA
"UGA","2011",3312,33295738,75,NA
"UGA","2010",1313,32341728,73,NA
"UGA","2009",1601,31412520,77,NA
"UGA","2008",1319,30509862,70,NA
"UGA","2007",3776,29629804,75,NA
"UGA","2006",5736,28773227,75,NA
"UGA","2005",22,27946588,68,NA
"UGA","2004",141,27146084,66,NA
"UGA","2003",29429,26354736,64,NA
"UGA","2002",49871,25545090,62,NA
"UGA","2001",48543,24763325,59,NA
"UGA","2000",42554,24020697,57,NA
"UGA","1999",42737,23279247,55,NA
"UGA","1998",42528,22537658,50,NA
"UGA","1997",12562,21876935,54,NA
"UGA","1996",26198,21249572,55,NA
"UGA","1995",42659,20680831,57,NA
"UGA","1994",49815,20125021,59,NA
"UGA","1993",NA,19462958,57,NA
"UGA","1992",36511,18801966,56,NA
"UGA","1991",NA,18171935,54,NA
"UGA","1990",2637,17586630,52,NA
"UGA","1989",660,17028543,51,NA
"UGA","1988",1666,16489323,49,NA
"UGA","1987",NA,15974216,38,NA
"UGA","1986",NA,15486807,27,NA
"UGA","1985",NA,15038915,17,NA
"UGA","1984",20072,14617944,18,NA
"UGA","1983",43016,14228932,20,NA
"UGA","1982",11408,13880052,21,NA
"UGA","1981",18630,13563558,22,NA
"UGA","1980",13415,13284026,NA,NA
"UKR","2023",66,3.7e+07,NA,NA
"UKR","2022",11,3.8e+07,74,69
"UKR","2021",16,43848986,88,86
"UKR","2020",264,44207754,85,82
"UKR","2019",57282,44474512,93,92
"UKR","2018",53219,44690584,91,90
"UKR","2017",4782,44880758,86,84
"UKR","2016",102,45038236,42,31
"UKR","2015",105,45167350,56,57
"UKR","2014",NA,45272155,56,57
"UKR","2013",NA,45489648,79,54
"UKR","2012",12746,45593342,79,54
"UKR","2011",1333,45706086,67,56
"UKR","2010",39,45870741,56,41
"UKR","2009",NA,46053331,75,68
"UKR","2008",48,46258189,94,95
"UKR","2007",1005,46509355,97,96
"UKR","2006",42724,46787786,98,98
"UKR","2005",2392,47105171,96,96
"UKR","2004",146,47451626,99,97
"UKR","2003",411,47812949,99,99
"UKR","2002",7587,48202470,99,98
"UKR","2001",16970,48662400,99,98
"UKR","2000",817,49176500,99,99
"UKR","1999",1389,49674000,99,NA
"UKR","1998",5107,50144500,96,NA
"UKR","1997",7000,50594600,97,NA
"UKR","1996",8678,51057800,92,NA
"UKR","1995",1923,51512800,97,NA
"UKR","1994",9837,51921400,96,NA
"UKR","1993",23452,52179200,94,NA
"UKR","1992",13289,52150400,90,NA
"UKR","1991",5321,52000500,NA,NA
"UKR","1990",6841,51891400,NA,NA
"UKR","1989",NA,51773000,NA,NA
"UKR","1988",NA,51521000,NA,NA
"UKR","1987",NA,51293000,NA,NA
